M402,田贝②
223,黄贝岭地铁站④
M203,体育馆①
392区间线,西丽社区①(往北)
M255,松岗地铁换乘站1
M390,福田区委
45,深大地铁站
M294,锦龙地铁站
M547,六约地铁站
E23,龙城广场地铁站②
372,赤尾天桥
M578,华为单身公寓北
高峰专线56,灵芝公园北
323,市二医院①
M535,白石洲③
M380,丹竹头地铁站
357,塘坑地铁站
338,华丰工业区公交站②
M205,盐田北综合车场
M420,红山地铁站
高快巴士20,东门③
M402,石芽岭地铁站
高峰专线124,凤凰城地铁站
1,东门③
高峰专线150,桃源村东
218,万科大厦
M133,深圳书城
M386,盛平地铁站
M403,洪湖公园①
4,通新岭地铁站
M383,上海宾馆东
M434,坪山大道龙坪路口
M390,福田农批市场
假日专线1,君逸世家
M106,岗厦北地铁站①
73,高训大厦（福强路东侧）
707,宝田一路地铁站
M466,荷坳地铁站
58,海滨实验小学
358,荷坳地铁站
M237,机场东地铁公交接驳站
69,莲塘口岸①
B948,民主社区
高峰专线37,富豪花园
B928,福田农批市场
M180,丹竹头地铁站
M221,富豪花园
371,草埔地铁站
M193,红花山地铁站
M553,君逸世家
M440,坪山火车站南广场
K105,华新村公交总站
M505,坂田北地铁站
高峰专线119,华侨城医院
339,新洲村
M358,深圳东站②
325,高科技中心
B971,凤凰城地铁站
203,东门⑤
M430,海月地铁站2公交站
M520,沙头角地铁站
M266,大运地铁站
E34,南联地铁站
M433,固戍地铁站
M383,五和雅南路口
222,竹子林①
213,福田公交枢纽站公交信息
381,丽都酒店①
M555,市政大厦
201,南山公安分局②
高峰专线43,西丽法庭②站
323,枫丹雅苑②
M347,五和雅南路口
M463,下沙②
M555,深圳城市学院
104,珠光地铁站①
M182,新围村站
334,阳光粤海大厦
226,九祥岭②站
M521,福田公交枢纽站公交信息
M382,西乡地铁站
M208,永湖地铁站
M396,东海丽景花园
M205,盐田港西地铁站①
高峰专线40,竹子林①
高峰专线31,杨美地铁站
26,下沙①
612,五和雅南路口
假日专线,福田公交枢纽站公交信息
E23,宝安桃源居站
M202,深圳城市学院
高快巴士28,枫丹雅苑①
36,众冠花园站
303,下水径
M205,春风万佳
M447,香蜜湖②
818,马峦派出所
高峰专线139,玉泉南山路口
M519,下沙①
高快巴士29,银湖汽车总站
B630,西乡地铁站
B901,圳美路口
M199,怡景花园
122快线,南方科技大学医院站
M520,下沙①
B925,盐田医院盐田院区
M203,珠光地铁站②
19,西丽法庭②站
216,梅林一村1
M473,凯旋城
M372,九祥岭②站
70,竹子林①
B797,九祥岭①
392,西丽法庭①站
M191,周大福大厦
M465,盐田海鲜街路口1
26,竹子林①
223,香蜜湖①
49,丽山路北
M246,西乡交管所1站
324,梅林一村1
395,宝安桃源居站
603,宝安桃源居站
M512,松岗人民医院南站
97,丽都酒店①
M458,招商依山郡
M437,周大福大厦
818,龙东社区站
M266,龙东汽车站
71,益田村
104,九祥岭②站
395,西乡交管所1站
高峰专线191,荷花市场
42,世界之窗①
M448,竹子林②
226,玉泉南山路口
325,九祥岭②站
M301,杨美地铁站
M358,宝安桃源居站
M131,兴东地铁站
222,市政大厦2
M196,盐田海鲜街路口1
高峰专线166,九祥岭②站
M394,永湖地铁站
M369,丽山路北
325,西丽法庭①站
215,市政大厦
M524,杨美地铁站
M279,坪山汽车站公交站
M454,银湖汽车总站
M203,珠光地铁站①
B708,西丽法庭①站
高峰专线34,深港产学研基地
M245,宝安人民医院站
M312,竹子林②
M357,燕子湖地铁站
高峰专线172,宝安人民医院站
316,枫丹雅苑②
22,中山公园东门
M156,市检察院②
M492,九祥岭①站
M417,杨美地铁站
M539,西丽法庭①站
101,西丽法庭②站
201,玉泉南山路口
818,坪山汽车站公交站
E36,西乡交管所1站
M276,爱地花园
高峰专线43,九祥岭②站
M266,龙东社区站
316,市政大厦2
201,梅林一村
334,珠光地铁站①
M550,新安地铁站
高峰专线91,四季花城①
321,杨美地铁站
68,东海丽景花园
52,怡景地铁站①
915,大东城公交站
E12,阳台山东地铁站
高峰专线21,深港产学研基地
M299,西丽法庭②站
229,下沙②
M446,爱地花园
M205大站快车,文锦南路
60,梅林一村1
E12,下沙②
大浪时尚小镇阳台山地铁站定制线,阳台山东地铁站
E36,阳台山东地铁站①
64,福田公交枢纽站公交信息
323,枫丹雅苑①
M491,四季花城①
M369,众冠花园站
M206,兴东地铁站
M197,九祥岭②站
982,五和地铁站
M393,南方科技大学医院站
818,燕子湖地铁站
M221,福田公交枢纽站公交信息
234,竹子林①
M480,坪山汽车站公交站
M191,盐田港西地铁站①
M554,众冠花园站
718,宝安人民医院站
M176,九祥岭①
M343,西丽法庭①站
高峰专线119,竹子林①
325,圳美路口
M447,杨美地铁站
17,荷花市场
M434,坪山汽车站公交站
66,九祥岭②站
M102,罗湖税务局②
M437,怡景地铁站①
M465,东海丽景花园
旅游5线,福田公交枢纽站公交信息
高快巴士53,深港产学研基地
338,竹子林②
316,西丽法庭①站
B867,嶂背地铁站
13,荷花市场
M361,招商依山郡
M414,福田公交枢纽站公交信息
M178,溪头地铁站
M554,西丽法庭①站
高峰专线43,西丽法庭①站
M526,怡景地铁站①
M535,西丽法庭①站
326,九祥岭②站
M556,爱地花园
M196,盐田港西地铁站①
316区间,九祥岭②站
M191,世界之窗①
M535,公交接驳站
226,中山公园东门
M312,梅林一村
M239,永湖地铁站
M133,下沙①
M521,五和地铁站
M317,爱地花园
312,下水径
M383,五和地铁站
P364,梅林一村
M596,圳美地铁站
M415,下水径
M182,兴东地铁站
E9,深港产学研基地
E13,下沙②
高峰专线3,世界之窗①
M380,东海丽景花园
云海专线A,盐田海鲜街路口2
E7,杨美地铁站
104,荷花市场
M194,下沙①
M102,怡景花园
罗湖公安分局,公交站名
B908,元芬地铁站
M393,新围村站
M565,下水径
5,市检察院②
B928,枫丹雅苑①
307,下水径
980,下水径
M279,燕子湖地铁站
M459,新围村站
M266,永湖地铁站
M296,龙东汽车站
M488,西丽法庭①站
64,下沙①
M356,圳美地铁站
高峰专线113,圳美路口
M182,下沙②
高峰专线18,福田公交枢纽站公交信息
104,九祥岭①站
369,丽都酒店①
M210,宝安桃源居站
104,枫丹雅苑①
M102,怡景地铁站①
5,银湖汽车总站
322,福田公交枢纽站公交信息
M435,竹子林②
M263,五和雅南路口
66,九祥岭①站
326,西丽法庭①站
43,公交接驳站
M426,大东城公交站
21,世界之窗①
M155,五和雅南路口
351,永湖地铁站
M441,香蜜二村
113,香蜜湖①
216,梅林一村
M347,下沙①
M520,周大福大厦
223,世界之窗①
M340,元芬地铁站
27,A1、A2出入口丨鹏基工业区
358,盐田医院盐田院区
222,市检察院②
M103,益田村
M182,文锦南路
摩天轮假日接驳线,新安地铁站
西湾公园假日专线1,凯旋城
大梅沙假日专线1（周末节假日运营）,盐田港西地铁站
215,香蜜二村
325A,西丽法庭①站
M462,元芬地铁站
M361,坪山汽车站公交站
高峰专线62,南山公安分局②
M250,宝安桃源居站
21,市政大厦
M486,世界之窗①
229,荷花市场
M564,马峦派出所
M458,爱地花园
37,玉泉南山路口
M314,永湖地铁站
69,文锦中学
M355,宝安桃源居站
E3,圳美地铁站
M165,竹子林②
M222,玉泉南山路口
M398,枫丹雅苑②
云海专线A,盐田海鲜街路口1
B811,坪山汽车站公交站
391,五和雅南路口
M206,宝安人民医院站
377,益田村
高峰专线22,深港产学研基地
235,西丽法庭①站
M203,九祥岭②站
M566,五和地铁站
M468,A1、A2出入口丨鹏基工业区
M176,中山公园东门
M444,东海丽景花园
324,中山公园东门
362,益田村
67Q,西丽法庭②站
M103,怡景花园
37,中山公园东门
M373,荷花市场
718,新安地铁站
M414,下水径
M103,下沙①
M295,永湖地铁站
97,文锦中学
M466,永湖地铁站
M205,文锦南路
M379,兴东地铁站
M433,竹子林②
M492,前海合作区
M359,龙东社区站
218,新秀小学
M203,西丽法庭①站
M361,愉园地铁站
E34,坪山汽车站公交站
M469,宝安人民医院站
M533,五和雅南路口
939,坪山汽车站公交站
高快巴士40,竹子林②
N4,世界之窗①
M415,阳台山东地铁站
高快巴士42,深港产学研基地
M506,中山公园东门
83,文锦中学
M246,宝安桃源居站
21,竹子林①
101,九祥岭②站
M425,中山公园东门
73,景田沃尔玛
M379,阳台山东地铁站
13,罗湖税务局②
N4,竹子林①
M206,凯旋城
113,世界之窗①
308,下水径
E6,福田公交枢纽站公交信息
M230,爱地花园
M151,马峦派出所
M151,燕子湖地铁站
68,盐田医院盐田院区
201,梅林一村1
M361,龙东社区站
34,下沙②
M169,枫丹雅苑①
M392,福田公交枢纽站公交信息
高峰专线36,公交接驳站
317,福田公交枢纽站公交信息
高峰专线166,珠光地铁站②
M105,下水径
M556,愉园地铁站
M378,兴东地铁站
328,五和雅南路口
381,文锦南路
N90,世界之窗①
M521,五和雅南路口
81,西丽法庭②站
325,深港产学研基地
M191,竹子林②
M195,坪山汽车站公交站
M314,盐田港西地铁站①
M462,阳台山东地铁站
606,宝安人民医院站
E5,香蜜二村
85,市检察院②
218,怡景地铁站①
215,市政大厦2
高峰专线8,大东城公交站
M389,深圳城市学院
B925,盐田海鲜街路口1
337,下沙②
236,下沙①
M199,周大福大厦
201,珠光地铁站①
M385,杨美地铁站
E4,福田公交枢纽站公交信息
308,怡景地铁站①
M348,盐田海鲜街路口1
M193,元芬地铁站
M234,珠光地铁站②
M490,圳美路口
M205,丽都酒店①
M459,九祥岭①
113,怡景花园
226,西丽法庭②站
122,众冠花园站
M369,西丽法庭①站
M176,南山公安分局②
69,文锦南路
M263,五和地铁站
M209,白石科苑路口
M359,永湖地铁站
M415,五和地铁站北
M488,南方科技大学医院站
M491,五和地铁站
122,南方科技大学医院站
73,福田公交枢纽站公交信息
802,龙东社区站
E16,兴围人行天桥1
M103,怡景地铁站①
M341,元芬地铁站
M420,阳台山东地铁站
316区间,西丽法庭①站
316,枫丹雅苑①
高快巴士28,枫丹雅苑②
M343,玉泉南山路口
M348,怡景花园
M415,杨美地铁站
M550,凯旋城
M296,坪山汽车站公交站
高峰专线29,市检察院②
83,文锦南路
M349,中山公园东门
B968,竹子林①
M564,燕子湖地铁站
M492,西丽法庭②站
M415,元芬地铁站
M271,下水径
220,新秀小学
E26,春风万佳
621,五和雅南路口
高峰专线31（M511）,竹子林②
M380,盐田医院盐田院区
M520,福田公交枢纽站公交信息
B888,西乡地铁站
M460,梅林一村
11,罗湖税务局②
358,永湖地铁站
325Q,西丽法庭①站
高快巴士14,下沙①
7,梅林一村1
M369,西丽湖地铁站
K578（左环）,福田公交枢纽站公交信息
M555,市政大厦2
M520,下沙②
M182,文锦中学
69,新秀小学
M444,周大福大厦
M389,建艺大厦①
M396,盐田医院盐田院区
M426,燕子湖地铁站
101,香蜜湖①
M398,枫丹雅苑①
324,梅林一村
M267,下水径
369,下沙①
M213,罗湖税务局②
M294,马峦派出所
M376,兴东地铁站
B736,西丽湖地铁站
M357,坪山汽车站公交站
613,兴东地铁站
M458,愉园地铁站
M312,世界之窗①
M233,阳台山东地铁站
M294,燕子湖地铁站
M178,松岗人民医院南站
328,四季花城①
M488,竹子林①
M417,福田公交枢纽站公交信息
67,九祥岭②站
2,文锦南路
M301,阳台山东地铁站
B928,枫丹雅苑②
36,丽山路北
19,珠光地铁站①
M547,永湖地铁站
M193,阳台山东地铁站
M437,怡景花园
M279,马峦派出所
377,福田公交枢纽站公交信息
M441,龙塘
M317,愉园地铁站
M199,盐田港西地铁站①
M398,五和地铁站北
高快巴士47,西乡交管所1站
M282,五和雅南路口
323,景田沃尔玛
E16,阳台山东地铁站①
101,竹子林①
M271,四季花城①
5,文锦中学
高快巴士47,宝安桃源居站
M392,香蜜二村
M205,盐田海鲜街路口1
113,怡景地铁站①
高峰专线49,珠光地铁站①
605,宝安人民医院站
M347,益田村
M234,珠光地铁站①
M276,愉园地铁站
B929,星航华府微巴场站
M418,前海合作区
M207,怡景花园
M137,福田公交枢纽站公交信息
高峰专线34,阳光粤海大厦
M429,西丽法庭①站
234,前海合作区
M109,西丽法庭①站
366,永湖地铁站
E34,阳台山东地铁站
122,玉泉南山路口
21,中山公园东门
M352,阳台山东地铁站
M481,五和雅南路口
326,香蜜湖②
高峰专线150,深港产学研基地
M479,大东城公交站
14,北斗小学
M554,深港产学研基地
316,市政大厦
M392,香蜜湖②
M172,文锦南路
M391,竹子林②
M210,西乡交管所1站
N14,新秀小学
M282,五和地铁站
104,枫丹雅苑②
75,建艺大厦①
332,西丽法庭①站
M348,东海丽景花园
M199,怡景地铁站①
202,福田公交枢纽站公交信息
B827,兴围人行天桥1
M213,香蜜湖①
M492,九祥岭①
M317,招商依山郡
978,坪山汽车站公交站
101,世界之窗①
235,南方科技大学医院站
303,福田公交枢纽站公交信息
M109,西丽法庭②站
67,西丽法庭②站
M300,五和雅南路口
K578（右环）,福田公交枢纽站公交信息
M325,大东城公交站
莞747,圳美地铁站
73,枫丹雅苑①
M385,众冠花园站
E17,春风万佳
615,宝安人民医院站
M207,怡景地铁站①
M233,杨美地铁站
M348,怡景地铁站①
66,公交接驳站
M197,九祥岭①
高快巴士26,福田公交枢纽站公交信息
68,周大福大厦
M393,兴东地铁站
高快巴士26,春风万佳
M474,珠光地铁站②
308,盐田港西地铁站①
882,阳台山东地铁站①
72,珠光地铁站②
395,公交接驳站
M246,宝安人民医院站
M196,盐田海鲜街路口2
M105,下沙①
218,荷花市场
M244,阳台山东地铁站
M312,枫丹雅苑①
B904,宝安人民医院站
E26,下沙①
M546,大东城公交站
M290,盐田医院盐田院区
M392,龙塘
M205,盐田渔民新村
624,阳台山东地铁站
M342,五和地铁站
381,下水径
M383,新秀小学
高峰专线49,竹子林②
M459,众冠花园站
高峰专线103,周大福大厦
718,凯旋城
M197,新围村站
M345,西丽法庭①站
M235,新安地铁站
E34,龙东社区站
E40,阳台山东地铁站
莞747,圳美路口
M346,五和雅南路口
E36,宝安桃源居站
E27,杨美地铁站
M279,龙东社区站
M197,南方科技大学医院站
高峰专线128,白石科苑路口
B927,东海丽景花园
223,怡景地铁站①
高峰专线166,西丽法庭①站
高快巴士16,下沙①
52,怡景花园
M343,中山公园东门
629,兴围人行天桥1
M157,新安地铁站
M559,福田公交枢纽站公交信息
204,竹子林①
23,市检察院②
M338,兴东地铁站
M133,新秀小学
B611,福田公交枢纽站公交信息
M435,公交接驳站
E39,西丽法庭①站
205,东海丽景花园
M173,福田公交枢纽站公交信息
E26,福田公交枢纽站公交信息
M535,九祥岭②站
M445,文锦南路
B982,周大福大厦
M213,福田公交枢纽站公交信息
小梅沙假日专线1,东海丽景花园
高快巴士40,竹子林①
324,香蜜湖②
M521,四季花城①
57,怡景地铁站①
M389,华发大厦②
M447,竹子林②
高快巴士33,兴东地铁站
B923,大东城公交站
74,众冠花园站
236,银湖汽车总站
122快线,众冠花园站
612,五和地铁站
90,世界之窗①
906,永湖地铁站
M136,坪山汽车站公交站
高快巴士70,竹子林①
85,新秀小学
612,四季花城①
M548,阳台山东地铁站
高峰专线31,宝安桃源居站
111,新秀小学
328,龙塘
M396,永湖地铁站
M461,五和地铁站
高快巴士43,深港产学研基地
B614,银湖汽车总站
高快巴士70,下沙①
381,文锦中学
939,马峦派出所
326,珠光地铁站①
M446,愉园地铁站
M465,盐田医院盐田院区
M217,九祥岭②站
M448,五和地铁站
M105,市检察院②
E3,圳美路口
E6,龙东社区站
高快16,福田公交枢纽站公交信息
M299,众冠花园站
N8,西丽法庭②站
P364,枫丹雅苑②
E06,下沙①
M368,坪山汽车站公交站
高峰专线62,中山公园东门
81,众冠花园站
M205,周大福大厦
M362,周大福大厦
M400,西乡地铁站
M304,龙东社区站
高快巴士26,下沙①
M350,宝安桃源居站
M305,龙东汽车站
M172,文锦中学
云海专线C,盐田海鲜街路口1
高快巴士25,福田公交枢纽站公交信息
M475,中山公园东门
111,罗湖税务局②
M277,龙东社区站
B924,周大福大厦
M392,竹子林②
P364,枫丹雅苑①
M460,丽山路北
222,香蜜二村
7,梅林一村
高峰专线31,西乡交管所1站
M312,枫丹雅苑②
M355,西乡交管所1站
M106,下沙①
M182,九祥岭①
M559,下沙②
M346,五和地铁站
M350,西乡交管所1站
M173,四季花城①
高峰专线92,深港产学研基地
M120,益田村
M230,招商依山郡
高峰专线138,玉泉南山路口
M383,建艺大厦②
M539,南方科技大学医院站
23,怡景花园
63,下沙①
M230,龙东社区站
M446,招商依山郡
316,九祥岭②站
B666,龙塘
P364,梅林一村1
M488,五和雅南路口
60,梅林一村
66,西丽法庭②站
358,东海丽景花园
高快巴士70,福田公交枢纽站公交信息
M370,阳台山东地铁站
113,竹子林①
B987,圳美地铁站
M500,益田村
E36,阳台山东地铁站
M448,香蜜湖②
M383,四季花城①
M361,爱地花园
M304,龙东汽车站
M176,南方科技大学医院站
M205,文锦中学
NA1,竹子林①
M173,五和地铁站北
M560,兴东地铁站
M383,华发大厦①
M447,福田公交枢纽站公交信息
M378,阳台山东地铁站
M513,松岗人民医院南站
M377,兴东地铁站
316Q,西丽法庭①站
B928,景田沃尔玛
339,益田村
223,竹子林①
E38,香蜜湖②
M492,中山公园东门
M290,东海丽景花园
49,福田公交枢纽站公交信息
73,枫丹雅苑②
M385,五和雅南路口
M460,梅林一村1
M550,宝安人民医院站
605,兴东地铁站
101,九祥岭①站
M444,盐田医院盐田院区
334,梅林一村1
229,丽都酒店①
14,丽都酒店①
70,世界之窗①
19,众冠花园站
B980,松岗人民医院南站
M382,兴东地铁站
M429,南方科技大学医院站
M377,西乡地铁站
M263,四季花城①
201,中山公园东门
320,公交接驳站
26,世界之窗①
M539,西丽法庭②站
320,竹子林②
334,梅林一村
939,燕子湖地铁站
高峰专线62,珠光地铁站②
小梅沙假日专线1,盐田医院盐田院区
M298,玉泉南山路口
M325,坪山汽车站公交站
392,九祥岭②站
B909,荷花市场
M563,永湖地铁站
E34,阳台山东地铁站①
337,兴围人行天桥1
229,文锦中学
高峰专线43,阳台山东地铁站
M169,枫丹雅苑②
M437,盐田港西地铁站①
M246,凯旋城
M363,杨美地铁站
57,荷花市场
高峰专线56,珠光地铁站②
M518,兴东地铁站
M356,圳美路口
104,景田沃尔玛
M196,周大福大厦
M156,丽都酒店①
M176,新围村站
M566,五和雅南路口
M556,招商依山郡
M528,白石科苑路口
75,华发大厦②
74,西丽法庭②站
M277,坪山汽车站公交站
M272,下水径
964,坪山汽车站公交站
N6,竹子林①
M207,罗湖税务局②
高峰专线433,下沙①
B631,兴东地铁站
B906,阳台山东地铁站①
E12,阳台山东地铁站①
B865,杨美地铁站
M520,盐田港西地铁站①
M209,阳光粤海大厦
M393Q,南方科技大学医院站
高快巴士50,深港产学研基地
M395,兴东地铁站
M262,阳台山东地铁站
M310,阳台山东地铁站
226,九祥岭①站
M448,五和雅南路口
308,周大福大厦
17,怡景花园
M372,西丽法庭①站
高峰专线56,兴东地铁站
M443,坪山汽车站公交站
718,西乡地铁站
M312,梅林一村1
M357,马峦派出所
M137,五和地铁站
939,大东城公交站
高峰专线191,怡景地铁站①
高峰专线62,竹子林①
205,盐田医院盐田院区
M348,盐田医院盐田院区
M555,建艺大厦①
M176,九祥岭①站
M400,招商港务
高快巴士25,竹子林②
高峰专线116,阳台山东地铁站
707,西乡交管所1站
M470,桃源居中澳学校站
M197,兴东地铁站
M296,龙东社区站
B708,南方科技大学医院站
M109,南方科技大学医院站
316,景田沃尔玛
M345,九祥岭②站
97,文锦南路
M4926,九祥岭①
M572,杨美地铁站
E37,下沙①
M487,世界之窗①
M115,福田公交枢纽站公交信息
M137,四季花城①
21,香蜜二村
M393,众冠花园站
高峰专线138,中山公园东门
M413,竹子林②
B925,东海丽景花园
36,西丽法庭②站
B685,益田村
332,九祥岭②站
B621,新秀地铁站
NE26,下沙①
E19,西丽法庭①站
14,文锦中学
M343,众冠花园站
M555,华发大厦②
M528,阳光粤海大厦
M271,五和地铁站
M157,南医大深圳医院
5,丽都酒店①
334,深港产学研基地
222,市政大厦
M235,凯旋城
316,龙塘
381,新秀小学
316A,西丽法庭①站
N4,香蜜湖①
235,竹子林①
M470,西乡地铁站
M385,西丽法庭①站
362,兴围人行天桥1
882,阳台山东地铁站
NE26,福田公交枢纽站公交信息
M183,竹子林②
104,西丽法庭②站
392,公交接驳站
26,益田村
新福市场1）,中粮创芯公园北（原
M341,阳台山东地铁站①
83,丽都酒店①
B963,圳美路口
M494,松岗人民医院南站
高快巴士86,丹竹头地铁站
M498,丹竹头地铁站
M380,六约地铁站
甘坑小镇北门假日专线,丹竹头地铁站
B898,丹竹头地铁站
高峰专线17,双龙地铁站②③
M190,六约地铁站
E40,大新小学
979,六约地铁站
高峰专线18,招商银行大厦③
高快巴士60,深南香蜜立交①
323,八卦岭五街
高峰专线121,合水口地铁站
高快巴士3,民乐地铁站
M361,平湖火车站（公交站）
M480,六和地铁站
高峰专线92,科苑地铁站
979,新木小学
高峰专线29,通新岭地铁站
莞747,中大地铁站
莞747,深理工地铁站
N7（停运）,东门中①
高峰专线18,香蜜湖②
B965,钟屋南地铁站（南行）
高峰专线62,香蜜湖①
M169,景田沃尔玛
M512,溪头地铁站
M555,怡景地铁站①
M567,万科城②
M140,布心花园
M143,东纵纪念馆站
高峰专线56,新安税务
M567,万科城
M555,振华路中
高峰专线56,洪浪北地铁站
高峰专线33,莲塘口岸②
M138,红岭泥岗立交
122,群星广场
高峰专线21,福田党校①
高峰专线149,长圳地铁站
M140,市慢性病防治院
高快巴士,科技中学
高峰专线29,红岭泥岗立交
高峰专线29,岗厦地铁站
M155,南坑村
高快巴士12,怡景地铁站①
NE26,春风万佳
M156,春风万佳
M183,竹子林②
M182,春风万佳
M123,竹子林①
M172,春风万佳
M555,荷花市场
