337,50,南头②
337,51,南山文体中心
337,52,市六医院东
337,53,荔园大厦
337,54,滨海白石立交
337,55,滨海之窗①
337,56,深圳湾体育中心
337,57,红树林
337,58,上沙
337,59,福田体育公园
337,60,新洲村牌坊②
337,61,会展中心南
337,62,皇岗村北
337,63,联合广场
337,64,福滨新村②
337,65,岗边村②
337,66,滨河华强天桥
337,67,上步中学②
337,68,上步南天桥
337,69,滨江新村②
337,70,鹿丹村
337,71,宝安南路
337,72,人民桥
337,73,国贸
337,74,火车站337总站
338,1,白石厦公交总站
338,2,立新湖公园
338,3,同泰时代中心
338,4,福永地铁站
338,5,新和天桥③
338,6,福永海鲜市场
338,7,永福苑
338,8,福围
338,9,航空物流园
338,10,兴围
338,11,后瑞地铁站②
338,12,机场邮件处理中心
338,13,华胜实验学校
338,14,西乡奋达科技
338,15,华丰工业区
338,16,固戍地铁站
338,17,联升购物广场
338,18,固戍红湾
338,19,华万工业园
338,20,银田创意园
338,21,西乡客运站
338,22,兴华花园
338,23,西乡盐田
338,24,同仁妇科医院
338,25,西乡步行街①
338,26,河东
338,27,群贤花园
338,28,宝安体育馆东
338,29,金成名苑
338,30,西城上筑
338,31,甲岸路口
338,32,宝安实验学校②
338,33,南头②
338,34,深大北门①
338,35,科技园①
338,36,大冲①
338,37,大冲都市花园
338,38,华润城公交总站
339,1,吉华公交场站
339,2,上李朗统建楼
339,3,雪象新村东
339,4,市人民医院坂田院区
339,5,雪象学校
339,6,坂兴路口
339,7,五和路口北
339,8,坂田天虹
339,9,利金城工业园
339,10,水斗新村
339,11,上油松村
339,12,松和新村
339,13,万众城
339,14,牛栏前
339,15,沙吓
339,16,东边①
339,17,沙元埔
339,18,横岭二区
339,19,横岭
339,20,惠鑫公寓①
339,21,民乐地铁站①
339,22,福田党校
339,23,中级法院
339,24,莲花二村①
339,25,园心苑②
339,26,华富路③
339,27,上海宾馆西②
339,28,田面
339,29,福华新村
339,30,岗厦村
339,31,高训大厦
339,32,福民新村
339,33,福民公安小区
339,34,福田水围村
339,35,益田花园
339,36,益田村
339,37,妇幼保健院
339,38,新洲村
339,39,沙尾
339,40,上沙村①
339,41,红树林
339,42,深圳湾公园地铁站①
339,43,阳光带海滨城北
339,44,科技南路
339,45,高新公寓
339,46,中兴通讯①
339,47,高科技中心
339,48,深南科苑立交北
339,49,科苑北
339,50,科苑北环立交②
339,51,华瀚科技
339,52,科陆大厦
339,53,航天科创产业园
339,54,朗山二路
339,55,华瀚科技总站
351,1,建设路三岛中心总站
351,2,门诊部②
351,3,东门①
351,4,留医部②
351,5,竹园宾馆
351,6,水库新村
351,7,水库
351,8,九尾岭隧道口
351,9,沙湾路北
351,10,沙湾天桥
351,11,沙湾汽车站②
351,12,吉厦村
351,13,沙西桥
351,14,吉厦街
351,15,丹竹头小学
351,16,金银坑①
351,17,深坑居民小组
351,18,六约地铁站
351,19,牛始埔居民小组
351,20,六约社区
351,21,塘坑地铁站
351,22,横岗街道办
351,23,力嘉工业区
351,24,横岗志健广场
351,25,横岗地铁站①
351,26,独竹
351,27,永湖地铁站②
351,28,银海工业区
351,29,水晶之城
351,30,荷坳地铁站
351,31,荷坳社区
351,32,大运地铁站①
351,33,爱联社区
351,34,中粮祥云
351,35,如意余岭西路口
351,36,龙城医院
351,37,东都花园
351,38,公园大地
351,39,新亚洲花园
351,40,紫薇花园
351,41,龙岗公安分局
351,42,世贸百货
351,43,建设大厦
351,44,龙岗文化中心
351,45,龙城广场
351,46,龙城广场地铁站②
351,47,南联天桥
351,48,南联地铁站
351,49,海航城
351,50,龙岗长途客运站
351,51,双龙地铁站①
351,52,龙岗中心医院
351,53,新生村大门
351,54,新生小学
351,55,新生派出所
351,56,福宁总站
M152,1,茜坑新村总站
M152,2,茜坑新村路口
M152,3,福苑工业区
M152,4,福民派出所
M152,5,观澜交警中队
M152,6,田背路口
M152,7,竹村
M152,8,宝湖新村
M152,9,龙华汽车站
M152,10,人民医院龙华分院
M152,11,龙华天虹商场
M152,12,龙华市场
M152,13,龙华街道办
M152,14,华富市场
M152,15,电信大厦
M152,16,风和日丽北
M152,17,展滔科技大厦
M152,18,万众城
M152,19,牛栏前
M152,20,水尾
M152,21,东边②
M152,22,民康路口
M152,23,横岭二区
M152,24,横岭
M152,25,惠鑫公寓②
M152,26,民乐地铁站④
M152,27,笔架山水厂
M152,28,市救助站
M152,29,银湖汽车站②
M152,30,泥岗村②
M152,31,八卦路
M152,32,八卦七路东
M152,33,市检察院①
M152,34,建设集团
M152,35,荔枝公园①
M152,36,地王大厦
M152,37,人民桥
M152,38,罗湖小学②
M152,39,火车站
357,1,嶂背工业区总站
357,2,拓野机器人公司
357,3,振业峦山谷
357,4,金地名峰
357,5,嶂背二村南
357,6,园湖路口
357,7,吉溪村
357,8,简龙路口
357,9,阿波罗产业园
357,10,东海工业区
357,11,大康福田世居
357,12,龙村路口
357,13,龙兴路口
357,14,东满莱商业城
357,15,三角龙
357,16,大康路口
357,17,横岗商业街
357,18,横岗志健广场
357,19,横岗街道办②
357,20,塘坑地铁站
357,21,六约社区
357,22,牛始埔居民小组
357,23,六约地铁站
357,24,深坑居民小组
357,25,金银坑
357,26,丹竹头地铁站③
357,27,桂芳园
357,28,大芬地铁站①
357,29,龙珠花园②
357,30,深圳东站①
357,31,荣超花园④
357,32,草埔地铁站④
357,33,东晓街道办②
357,34,洪湖公园①
357,35,洪湖二街东
357,36,儿童公园②
357,37,笋岗桥
357,38,桂园中学
357,39,罗湖税务局①
357,40,笋岗八卦路口①
357,41,市健研中心
357,42,通新岭地铁站
357,43,市总工会
357,44,科学馆地铁公交接驳站
358,1,福宁总站
358,2,龙园公园
358,3,华升学校
358,4,盛龙路口
358,5,天成学校
358,6,盛平街
358,7,龙岗交通运输局
358,8,天健花园
358,9,城市花园
358,10,欧景城
358,11,紫薇花园
358,12,龙岗公安分局
358,13,万科广场
358,14,紫薇步行街
358,15,鸿基花园
358,16,岗贝居民小组
358,17,爱联小学
358,18,爱联地铁站
358,19,爱联社区
358,20,龙岗COCOPark东
358,21,大运地铁站
358,22,荷坳社区
358,23,荷坳地铁站
358,24,水晶之城
358,25,银海工业区
358,26,永湖地铁站①
358,27,独竹
358,28,横岗商业街
358,29,上围新村
358,30,横岗中心学校
358,31,安良路口
358,32,安良市场
358,33,安良六村
358,34,西坑路口
358,35,永安北山路口
358,36,乐群小学
358,37,盐田医院盐田院区
358,38,东海丽景花园
358,39,庚子首义学校
358,40,盐田派出所
358,41,北山路口
358,42,西山吓
358,43,盐综保盐田片区
358,44,海港大厦
358,45,盐田港西地铁站①
358,46,盐田公安分局
358,47,盐田汽车站
358,48,盐田区政府
358,49,盐田产业服务中心
358,50,三家店
358,51,沙深路口
358,52,金融路口
358,53,诗宁大厦
358,54,盐田妇幼保健院
358,55,盐田中央公园
358,56,盐田税务局
358,57,盐田精茂城
358,58,沙头角公交总站
362,1,松岗塘下涌综合场站
362,2,宝利恒公司
362,3,化雨中英文学校
362,4,燕罗广田人行天桥
362,5,塘下涌社康中心
362,6,洪桥头
362,7,松岗人民医院
362,8,松岗影剧院②
362,9,松岗桥底
362,10,松岗街道办
362,11,松岗天虹商场
362,12,潭头路口
362,13,新桥第三工业区
362,14,沙井中心客运站
362,15,上寮人行天桥
362,16,沙井电子城
362,17,新桥南环路口①
362,18,稔田北人行天桥
362,19,稔田社区
362,20,福永医院凤凰分院
362,21,凤凰天桥
362,22,凤凰花苑①
362,23,福永卫生监督所
362,24,怀德公元
362,25,福永家私街
362,26,福围人行天桥
362,27,怀德翠岗
362,28,宝安交警大队
362,29,翠湖花园①
362,30,黄田
362,31,钟屋
362,32,鹤洲立交
362,33,宝安桃源居西
362,34,桃源居人行天桥
362,35,劲力集团
362,36,固戍村
362,37,铁仔山公园
362,38,火王人行天桥
362,39,西乡立交①
362,40,宝安中心医院
362,41,西乡路口
362,42,上川路口
362,43,裕安路口
362,44,宝安交通运输局②
362,45,宝安万佳
362,46,深南北环立交③
362,47,方鼎华庭
362,48,研祥科技大厦①
362,49,深圳大学
362,50,桂庙新村
362,51,滨海之窗
362,52,深圳湾体育中心
362,53,红树林
362,54,下沙总站
362,55,金域蓝湾
362,56,福荣上下沙路口
362,57,金海湾花园
362,58,蓝湾半岛
362,59,石厦南
362,60,市文化创意园
362,61,市妇幼保健院福强院区
362,62,益田村
362,63,益田花园
362,64,福田水围村
362,65,福田口岸公交总站
M198,1,平湖任屋村总站
M198,2,万惠隆百货
M198,3,信德学校
M198,4,山厦路口
M198,5,洋坑路口
M198,6,金穗花园
M198,7,融悦山居
M198,8,辅城坳天桥
M198,9,新田路口
M198,10,吉坑村口
M198,11,呈祥花园
M198,12,天安云谷
M198,13,坂田交警中队
M198,14,岗头地铁站
M198,15,象角塘西
M198,16,万科城
M198,17,中海日辉台
M198,18,黄金山公园
M198,19,坂田东村
M198,20,金洲嘉丽园
M198,21,扬马市场
M198,22,富豪花园
M198,23,珠江旭景佳园
M198,24,大族云峰东
M198,25,五园小学
M198,26,坂银大道银湖站
M198,27,体育馆东
M198,28,市健研中心
M198,29,圣廷苑酒店
M198,30,华富路③
M198,31,上海宾馆西②
M198,32,岗厦地铁站
M198,33,会展中心
M198,34,皇庭广场总站
M195,1,坪山竹坑总站
M195,2,竹坑第二工业区
M195,3,科技创景路口
M195,4,创景路口
M195,5,同心外国语文源校区
M195,6,深圳技术大学
M195,7,深圳高级中学东校区
M195,8,田头社区
M195,9,咸水湖
M195,10,石井社区
M195,11,坪山二小
M195,12,马峦派出所
M195,13,坪山新屋村
M195,14,沙坣新村
M195,15,坪山税务局
M195,16,三洋湖
M195,17,坪山人民医院
M195,18,坪山中学
M195,19,坪山中心小学
M195,20,坪山公园
M195,21,坪山批发市场
M195,22,六和城
M195,23,坪山区疾控中心
M195,24,坪山汽车站
M195,25,珠洋坑
M195,26,宝龙路口
M195,27,坪山交通运输局
M195,28,同乐社区
M195,29,同乐工业区
M195,30,石湖龙居民小组
M195,31,龙东社区
M195,32,双龙地铁站③
M195,33,龙岗长途客运站
M195,34,海航城①
M195,35,南联地铁站
M195,36,南联天桥
M195,37,龙城广场地铁站②
M195,38,龙兴联泰
M195,39,吉祥地铁站②
M195,40,鸿基花园
M195,41,龙城中学
M195,42,新亚洲花园
M195,43,愉园新村
M195,44,龙岗汽车总站
366,1,坑梓大窝总站
366,2,龙窝路口
366,3,坑梓市场
366,4,龙田路口
366,5,坑梓汽车站
366,6,坪山中医院
366,7,坪山区群团活动中心
366,8,盘古石
366,9,松子坑
366,10,大工业区体育中心
366,11,坪山区委区政府
366,12,市规划和自然资源局坪山管理局
366,13,坪山大道龙坪路口
366,14,飞东村
366,15,坪山电子城②
366,16,坪山大道东纵路口
366,17,坪山大道同富支路口
366,18,深业东城上邸
366,19,坪山城市候机楼
366,20,深业东城国际
366,21,横坪沙湖路口
366,22,碧桂园凤凰公馆
366,23,赤子香路口
366,24,马峦山郊野公园
366,25,永湖地铁站②
366,26,横岗地铁站①
366,27,横岗志健广场
366,28,横岗街道办①
366,29,塘坑地铁站
366,30,六约社区
366,31,牛始埔居民小组
366,32,六约地铁站
366,33,深坑居民小组
366,34,丹竹头地铁站②
366,35,大芬地铁站①
366,36,龙珠花园②
366,37,荣超花园③
366,38,草埔地铁站④
366,39,洪湖公园①
366,40,笋岗街道办
366,41,市安全教育基地
366,42,嘉宝社康中心
366,43,西湖宾馆
366,44,振业大厦
366,45,宝安南路
366,46,鹿丹村
366,47,上步南天桥②
366,48,上步中学①
366,49,福田村岗边坊
366,50,赤尾地铁站②
366,51,联合广场
366,52,皇岗村北
366,53,益田中路
366,54,福田高铁站
369,1,布吉阳光花园总站
369,2,布吉长龙新村
369,3,大坡头村
369,4,龙岗区第二人民医院
369,5,布吉街①
369,6,荣超花园②
369,7,草埔地铁站①
369,8,洪湖公园①
369,9,田贝①
369,10,东门中①
369,11,东门②
369,12,金城大厦①
369,13,丽都酒店①
369,14,罗湖医院
369,15,上步南天桥②
369,16,上步中学②
369,17,赤尾地铁站
369,18,岗边村②
369,19,福滨新村②
369,20,联合广场
369,21,皇岗村北
369,22,会展中心南
369,23,新洲村牌坊②
369,24,福田体育公园
369,25,下沙①
369,26,红树林
369,27,金海燕花园②
369,28,侨城东地铁站
369,29,锦绣中华①
369,30,何香凝美术馆②
369,31,世界之窗②
369,32,白石洲②
369,33,大冲①
369,34,科技园①
369,35,深大北门②
369,36,南山文体中心
369,37,市六医院东
369,38,南航公司
369,39,南山派出所
369,40,中油大厦
369,41,南园村东
369,42,荔林地铁站
369,43,南山党校
369,44,太子山庄②
369,45,南山实验荔林小学
369,46,南头青青世界总站
371,1,民田路公交总站
371,2,中海华庭
371,3,会展中心
371,4,福华三路口
371,5,大中华国际广场
371,6,市民中心东
371,7,少年宫东
371,8,莲花二村①
371,9,园心苑②
371,10,华新村临时站
371,11,妇儿医院
371,12,八卦二路
371,13,旭飞花园
371,14,桃园路中
371,15,笋岗工艺城
371,16,市安全教育基地
371,17,笋岗街道办
371,18,田贝四路
371,19,洪湖公园①
371,20,东晓街道办①
371,21,草埔地铁站②
371,22,荣超花园③
371,23,深圳东站①
371,24,龙珠花园①
371,25,木棉湾地铁站①
371,26,大芬油画村
371,27,南岭花园总站
M172,1,辅城坳公园总站
M172,2,启英学校
M172,3,融悦山居
M172,4,平湖山厦村
M172,5,山厦新村
M172,6,天华路口
M172,7,南园学校
M172,8,平湖广场西
M172,9,平湖派出所
M172,10,平湖中心小学
M172,11,富安大道路口
M172,12,大皇公
M172,13,鹅公岭社区
M172,14,倍光工业园
M172,15,良安田社区
M172,16,良安田新村
M172,17,388工业区
M172,18,明辉工业园
M172,19,白坭坑牌坊
M172,20,百合花卉小镇
M172,21,丹平人行天桥
M172,22,丹平社区
M172,23,丹竹头社区
M172,24,丹竹头地铁站①
M172,25,桂芳园
M172,26,木棉湾地铁站②
M172,27,龙珠花园①
M172,28,百合星城北
M172,29,信义假日名城
M172,30,信义实验小学
M172,31,禾坑村
M172,32,理想新城
M172,33,戒毒所
M172,34,布心山庄
M172,35,翠园中学东晓校区
M172,36,东湖路
M172,37,景亿山庄
M172,38,彩世界家园
M172,39,东湖人行天桥
M172,40,水库
M172,41,水库新村②
M172,42,明珠学校
M172,43,爱国大厦
M172,44,罗湖区委
M172,45,文锦中学
M172,46,春风万佳
M172,47,罗湖文锦渡汽车站
376,1,南湾樟树布村总站
376,2,樟树布社区
376,3,南岭村
376,4,南湾街道办
376,5,百门前工业区
376,6,大芬油画村
376,7,木棉湾地铁站①
376,8,龙珠花园③
376,9,荣超花园②
376,10,草埔地铁站③
376,11,翠竹北
376,12,君逸华府
376,13,市慢病防治中心
376,14,水库
376,15,泰宁小学
376,16,百仕达东郡
376,17,百仕达花园
376,18,五方广场
376,19,田贝地铁站
376,20,翠竹大厦
376,21,松泉山庄
376,22,太白西
376,23,独树村①
376,24,草埔地铁站②
376,25,荣超花园③
376,26,深圳东站①
376,27,龙珠花园
376,28,木棉湾地铁站①
376,29,大芬油画村
376,30,南湾人民医院
376,31,南湾街道办
376,32,南岭村
376,33,樟树布社区
376,34,南湾樟树布村总站
377,1,南岭总站
377,2,湖东罗岗路口
377,3,可园学校
377,4,百鸽笼地铁站
377,5,罗岗居委会
377,6,信义荔山公馆
377,7,菁华园
377,8,信义逸翠园
377,9,百合山庄
377,10,荣超花园④
377,11,草埔地铁站④
377,12,洪湖公园①
377,13,洪湖二街东
377,14,儿童公园②
377,15,笋岗桥
377,16,罗湖税务局②
377,17,西湖宾馆
377,18,市工商联
377,19,红宝路中
377,20,大剧院
377,21,红岭南路②
377,22,埔尾路
377,23,上步小学
377,24,新城市广场
377,25,兴华宾馆东
377,26,赛格广场
377,27,上海宾馆
377,28,田面
377,29,福华新村
377,30,岗厦村
377,31,高训大厦
377,32,福民新村
377,33,福田水围村
377,34,福田水围天桥
377,35,益田花园
377,36,益田村
377,37,市妇幼保健院福强院区
377,38,新洲村
377,39,沙尾
377,40,上沙村①
377,41,福田交通枢纽公交场站
M329,1,万国食品城总站
M329,2,万国食品城总站
M329,3,左右家私
M329,4,宝福珠宝园
M329,5,李朗国际珠宝园
M329,6,第三人民医院
M329,7,联创科技园
M329,8,布吉交警中队
M329,9,尚峰花园
M329,10,布澜路口
M329,11,丹竹头地铁站②
M329,12,丹竹头社区
M329,13,沙岭小区
M329,14,沙湾汽车站
M329,15,沙湾天桥
M329,16,沙湾路口
M329,17,樟树布社区
M329,18,南岭村
M329,19,百门前工业区
M329,20,大芬油画村
M329,21,木棉湾地铁站①
M329,22,龙珠花园②
M329,23,深圳东站②
M329,24,百合星城北
M329,25,信义假日名城
M329,26,信义实验小学
M329,27,禾坑村
M329,28,理想新城
M329,29,戒毒所
M329,30,布心山庄
M329,31,金稻田路口
M329,32,翠园中学东晓校区
M329,33,东湖路
M329,34,景亿山庄
M329,35,布心市场
M329,36,罗湖妇幼保健院
M329,37,太白路中
M329,38,松泉公寓
M329,39,翠竹大厦
M329,40,翠北实验小学
M329,41,田贝四路
M329,42,田贝①
M329,43,儿童公园①
M329,44,笋岗桥
M329,45,桂园中学
M329,46,园岭地铁站
M329,47,笋岗八卦路口①
M329,48,体育馆②
M329,49,市二医院②
M329,50,笔架山公园
M329,51,莲花二村东
M329,52,莲花二村①
M329,53,福景大厦
M329,54,彩福大厦
M329,55,岗厦地铁站
M329,56,会展中心地铁站
M329,57,卓越时代广场
M329,58,信息枢纽大厦
M329,59,福田高铁站
381,1,布吉三联村总站
381,2,三联广场
381,3,茵悦之生
381,4,上水径
381,5,下水径
381,6,大坡头村
381,7,森鑫源学校
381,8,金沙花园
381,9,东升学校
381,10,春蕾幼儿园
381,11,莲花山庄
381,12,德福花园
381,13,钱排村
381,14,德兴花园
381,15,章輋村
381,16,青湖山庄
381,17,清水河物流园区
381,18,清水河
381,19,深圳边检总站医院②
381,20,宝安北路口①
381,21,田心村
381,22,笋岗村牌坊
381,23,笋岗街道办
381,24,市安全教育基地
381,25,笋岗文具批发市场
381,26,西湖宾馆
381,27,红桂路东
381,28,红桂中学
381,29,桂园街道办
381,30,金光华广场
381,31,阳光酒店
381,32,丽都酒店②
381,33,罗湖医院春风院区
381,34,文锦中学
381,35,文锦南路
381,36,冶金大厦
381,37,黄贝岭地铁站③
381,38,古玩城
381,39,新秀小学
381,40,罗芳新秀路口
381,41,罗芳南路
381,42,罗芳三岔河
381,43,罗芳水质净化厂
381,44,罗芳村牌坊
381,45,安芳小学南门
381,46,安芳小学
381,47,罗湖党校
381,48,延芳路口
381,49,莲塘口岸①
381,50,聚宝路口
381,51,莲塘
381,52,畔山路
381,53,国威路东
381,54,莲馨家园
381,55,罗湖区中医院（临时始发站）
M182,1,西丽官龙村总站
M182,2,家具协会
M182,3,深圳实验学校
M182,4,旺棠公寓
M182,5,九祥岭①
M182,6,新围村
M182,7,留仙洞地铁站西
M182,8,深职院留仙洞校区
M182,9,南山福利中心
M182,10,留仙洞
M182,11,留仙洞工业区
M182,12,雪花啤酒厂
M182,13,兴东地铁站
M182,14,中粮创芯公园北
M182,15,新安综合执法队
M182,16,东方明工业城
M182,17,瓦窑花园
M182,18,上合市场①
M182,19,永联学校
M182,20,建安新村
M182,21,建安小学
M182,22,宝民社区
M182,23,宝安交通运输局①
M182,24,深南北环立交②
M182,25,南新深南天桥①
M182,26,南山欢乐颂
M182,27,桃园南新路口
M182,28,协和深圳医院
M182,29,协和深圳医院东
M182,30,南航公司
M182,31,荔园大厦
M182,32,滨海白石立交
M182,33,滨海之窗
M182,34,滨海沙河东立交
M182,35,滨海深湾立交
M182,36,红树林
M182,37,上沙
M182,38,福田体育公园
M182,39,新洲村牌坊②
M182,40,会展中心南
M182,41,皇岗村北
M182,42,联合广场
M182,43,福滨新村①
M182,44,赤尾地铁站①
M182,45,滨河华强天桥
M182,46,上步中学②
M182,47,罗湖医院
M182,48,春风万家
M182,49,文锦中学
M182,50,文锦南路
M182,51,冶金大厦
M182,52,黄贝岭地铁站④
M182,53,黄贝岭
M182,54,罗湖体育馆①
M182,55,莲塘口岸②
M182,56,莲塘消防中队
M182,57,仙湖植物园总站
M183,1,南湾樟树布村总站
M183,2,沙湾路口
M183,3,樟树布社区
M183,4,南岭村
M183,5,南湾街道办
M183,6,百门前工业区
M183,7,大芬油画村
M183,8,木棉湾地铁站②
M183,9,龙珠花园③
M183,10,荣超花园②
M183,11,草埔地铁站①
M183,12,洪湖公园①
M183,13,田贝③
M183,14,儿童公园②
M183,15,笋岗桥
M183,16,桂园中学
M183,17,罗湖税务局①
M183,18,笋岗文具批发市场
M183,19,西湖宾馆
M183,20,红桂路口
M183,21,少儿图书馆
M183,22,妇儿医院
M183,23,群星广场
M183,24,华新村
M183,25,园心苑②
M183,26,莲花二村①
M183,27,关山月美术馆①
M183,28,中心书城北
M183,29,儿童医院
M183,30,市民中心西
M183,31,信息枢纽大厦
M183,32,购物公园地铁站
M183,33,购物公园地铁公交接驳站
M183,34,
385,1,罗岗总站
385,2,南岭花园
385,3,大芬油画村
385,4,木棉湾地铁站③
385,5,布吉天虹
385,6,布吉中学
385,7,森鑫源学校
385,8,金沙花园
385,9,东升学校
385,10,春蕾幼儿园
385,11,莲花山庄
385,12,德福花园
385,13,钱排村
385,14,德兴花园
385,15,章輋村
385,16,青湖山庄
385,17,清水河物流园区
385,18,清水河
385,19,深圳边检总站医院②
385,20,红岗西村
385,21,红岭泥岗立交
385,22,市检察院①
385,23,笋岗八卦路口①
385,24,市健研中心
385,25,群星广场
385,26,华新村
385,27,华富路①
385,28,上海宾馆西②
385,29,田面
385,30,福华新村
385,31,岗厦村
385,32,高训大厦
385,33,福强路口
385,34,福田保健院
385,35,皇岗村
385,36,皇岗公园
385,37,益田花园西
385,38,绒花路口西②
385,39,椰风路口
高峰专线91号,1,宝利工业区总站
高峰专线91号,2,宝利工业区
高峰专线91号,3,天安花园
高峰专线91号,4,吉华坂雪岗路口
高峰专线91号,5,坂田市场
高峰专线91号,6,五和路口
高峰专线91号,7,四季花城①
高峰专线91号,8,光雅园路口
高峰专线91号,9,南坑村
高峰专线91号,10,星光之约②
高峰专线91号,11,五和雅南路口
高峰专线91号,12,万家灯火
高峰专线91号,13,滢水山庄①
高峰专线91号,14,民乐地铁站⑤
高峰专线91号,15,福田党校
高峰专线91号,16,中级法院
高峰专线91号,17,莲花中学
高峰专线91号,18,福景大厦
高峰专线91号,19,福华新村
高峰专线91号,20,福田中学
高峰专线91号,21,上海宾馆西③
高峰专线91号,22,华强路地铁公交接驳站
高峰专线91号,23,福华新村
高峰专线91号,24,福景大厦
高峰专线91号,25,莲花中学
高峰专线91号,26,中级法院
高峰专线91号,27,福田党校
高峰专线91号,28,民乐地铁站④
高峰专线91号,29,滢水山庄①
高峰专线91号,30,万家灯火
高峰专线91号,31,五和雅南路口
高峰专线91号,32,星光之约②
高峰专线91号,33,南坑村
高峰专线91号,34,光雅园路口
高峰专线91号,35,四季花城
高峰专线91号,36,五和路口
高峰专线91号,37,坂田市场
高峰专线91号,38,吉华坂雪岗路口
高峰专线91号,39,天安花园
高峰专线91号,40,宝利工业区
高峰专线91号,41,宝利工业区总站
392,1,正大城公交首末站
392,2,光侨雅苑
392,3,长圳人行天桥
392,4,玉塘派出所
392,5,玉律
392,6,石岩湖路口
392,7,北大科创园
392,8,石岩消防中队
392,9,石岩径贝村
392,10,石岩东原天桥
392,11,石岩汽车站
392,12,羊台山小学
392,13,浪心村②
392,14,罗租社区
392,15,山城工业区
392,16,台湾工业区
392,17,一电科技①
392,18,创维天桥
392,19,应人石路口
392,20,阳光工业区
392,21,南岗工业区
392,22,白芒村②
392,23,荔枝世界
392,24,报恩福地
392,25,水土保持示范园
392,26,深职院西丽湖校区
392,27,九祥岭②
392,28,西丽法庭②
392,29,西丽社区②
392,30,茶光①
392,31,松坪山
392,32,沙河西铜鼓天桥
392,33,白石洲③
392,34,世界之窗地铁公交接驳站
395,1,九围村总站
395,2,九围社区
395,3,九围村
395,4,富源教育城
395,5,西乡富源工业城
395,6,恒丰工业城
395,7,鹤洲桥底
395,8,宝安桃源居
395,9,西乡交管所①
395,10,宝安纯中医医院
395,11,宝田二路路口
395,12,西乡综合执法队①
395,13,宝安客运中心
395,14,宝润装饰城
395,15,流塘小学
395,16,流塘市场
395,17,流塘旧村
395,18,前进天虹商场
395,19,诺铂广场
395,20,公园路西一巷
395,21,宝安税务局
395,22,新安湖
395,23,甲岸村
395,24,建行宝安支行
395,25,深南北环立交①
395,26,南头②
395,27,深大北门①
395,28,大冲①
395,29,白石洲②
395,30,世界之窗地铁公交接驳站
M589,1,龙岗汽车总站
M589,2,欧景城
M589,3,愉园新村
M589,4,龙岗妇儿中心
M589,5,龙岗海关大厦
M589,6,和兴花园
M589,7,龙岗党校
M589,8,龙岗天安数码城①
M589,9,龙平西路口
M589,10,东平兴科技园
M589,11,龙平盐龙立交
M589,12,大运城邦
M589,13,官井头村委①
M589,14,嘉辉天桥
M589,15,南岸村
M589,16,凤岗汽车站
M589,17,宏盈工业区①
M589,18,平龙平大路口
M589,19,爱文学校
M589,20,述昌围居民小组
M589,21,平湖社保站
M589,22,平湖广场
M589,23,平湖广场西
M589,24,平湖派出所
M589,25,平湖中心小学
M589,26,富伟厂
M589,27,富民路口
M589,28,华南城交易中心
M589,29,华南城南门
M589,30,木古地铁站
M589,31,新木盛低碳产业园
M589,32,华美嘉配送中心
M589,33,友信食品城
M589,34,上李朗地铁站
M589,35,左右家私
M589,36,宝福珠宝园
M589,37,李朗国际珠宝园
M589,38,第三人民医院
M589,39,联创科技园
M589,40,布吉交警中队
M589,41,尚峰花园
M589,42,布澜路口
M589,43,桂芳园
M589,44,大芬地铁站②
M589,45,木棉湾地铁站②
M589,46,龙珠花园②
M589,47,深圳东站东广场
603,1,宝城三区总站
603,2,沁园公园
603,3,宝安法院
603,4,三区金融街
603,5,建行宝安支行
603,6,甲岸村
603,7,汉宝大厦
603,8,宝民社区
603,9,宝安中医院
603,10,诺铂广场
603,11,文汇学校
603,12,前进天虹商场
603,13,流塘旧村
603,14,流塘市场
603,15,流塘小学
603,16,宝润装饰城
603,17,庄边村
603,18,丽景城
603,19,宝安客运中心
603,20,西乡综合执法队①
603,21,宝安纯中医医院
603,22,西乡交管所
603,23,宝安桃源居
603,24,鹤洲桥底
603,25,航城深业U中心
603,26,恒丰工业城
603,27,西乡富源工业城
603,28,富源教育城
603,29,九围村
603,30,九围社区
603,31,康桥书院
603,32,簕竹角村
603,33,黄麻布总站
605,1,宝城三区总站
605,2,沁园公园
605,3,宝安法院
605,4,三区金融街
605,5,新安影剧院
605,6,宝安人民医院
605,7,宝安党校
605,8,同乐海关
605,9,宝安灵芝小学
605,10,新安交警中队
605,11,上合花园
605,12,上合市场①
605,13,上合小学
605,14,上合新村
605,15,福安楼
605,16,宝安新村
605,17,天骄世家
605,18,御龙居
605,19,御龙居
605,20,宝安客运中心南
605,21,宝安客运中心
605,22,凤凰岗村
605,23,凤岗小学
605,24,铁岗村
605,25,铁岗公园
605,26,新中外国语学校
605,27,九号公馆二期
605,28,九号公馆一期
605,29,九号公馆三期
605,30,曦城商业中心
605,31,曦城3号门
605,32,创兴达商务中心
605,33,兴东地铁站
605,34,雪花啤酒厂
605,35,留仙三路
605,36,长丰工业园
605,37,庭威工业园
605,38,留仙一路
605,39,新安67区安顺达场站
606,1,宝安法院北
606,2,三区金融街
606,3,建行宝安支行
606,4,甲岸村
606,5,汉宝大厦
606,6,灵芝地铁站
606,7,公园路西一巷
606,8,水口花园
606,9,上川村
606,10,大家好广场
606,11,东方明工业城
606,12,瓦窑花园
606,13,上合市场①
606,14,上合小学
606,15,宝安公园
606,16,宝安公园西门
606,17,宝安新村
606,18,宝安日报社
606,19,富盈门
